material,damping_kg_s,coarse_dt_s,fine_dt_s,time_s,position_rms_m,velocity_rms_m_s,position_max_m,velocity_max_m_s,com_position_difference_m,com_velocity_difference_m_s,internal_kinetic_difference_j,body_elastic_difference_j
oak,0,1.5625E-06,7.8125E-07,0.0009,1.7259423142568407e-15,2.534650850186042e-10,8.824232600545268e-15,2.4134193841567185e-09,8.10635191016746e-16,1.4946834900704541e-16,2.434395256338547e-19,3.46199523831e-19
oak,0,1.5625E-06,7.8125E-07,0.001,1.5212146901597657e-15,2.937198595490742e-10,5.500520768203834e-15,3.4759417501586264e-09,8.121347134251399e-16,1.8619006149354548e-16,3.2025335849769304e-19,3.40337824116e-19
oak,0,1.5625E-06,7.8125E-07,0.0011,6.913622395013569e-09,0.0019424210795373111,1.5377894735408498e-07,0.06837967402845994,4.902710772087291e-10,2.8367842069831894e-06,0.00011188498653200152,0.0072054409199999725
oak,0,1.5625E-06,7.8125E-07,0.0012,1.3891319932314591e-08,0.002800529609684238,3.128519368907117e-07,0.0645848104128042,4.152862426779972e-10,5.731488336158108e-07,9.062592063460023e-05,0.005083845889999772
oak,0,1.5625E-06,7.8125E-07,0.0013,1.591927996931543e-08,0.0057076116643402265,2.0219255694150867e-07,0.18250195228597885,4.5437843635279e-10,1.8538740359397288e-05,0.0007282041835502961,0.019146843890000653
oak,0,1.5625E-06,7.8125E-07,0.0014,2.211141482380622e-08,0.005477619884398575,3.4706522131476684e-07,0.1432988297141795,1.7673064322753e-09,7.114571194177799e-06,0.00011971359190242337,0.010708726389999867
oak,0,1.5625E-06,7.8125E-07,0.0015,2.5274991718436905e-08,0.00684319301215934,2.3629708043293653e-07,0.1961935993525049,2.6564105463923218e-09,9.607154896285053e-06,0.0008018160200586877,0.0003188320260000127
oak,0,1.5625E-06,7.8125E-07,0.0016,3.367139184051407e-08,0.006414651270966036,3.765701641698388e-07,0.13911186689829114,3.403789600869934e-09,8.581359728476734e-06,0.0013075646314575362,0.0016980841249000095
oak,0,1.5625E-06,7.8125E-07,0.0017,3.447074492771834e-08,0.008656566637339411,2.9190115650743285e-07,0.12195827321281377,4.26192557298224e-09,8.58135972536811e-06,0.0004974730126042215,0.00010695351899999914
oak,0,1.5625E-06,7.8125E-07,0.0018,4.094940246345079e-08,0.008960172847537383,4.154807196461887e-07,0.09846513882000658,5.120061545853494e-09,8.581359727588556e-06,0.0005678011478735812,0.0009583206414000012
oak,0,1.5625E-06,7.8125E-07,0.0019,4.425678699119857e-08,0.010503506892254863,3.0155958212297566e-07,0.12721370604700158,5.978197518833171e-09,8.581359726589355e-06,0.0023558495735961638,0.0019653300794000017
oak,0,1.5625E-06,7.8125E-07,0.002,5.463809195618009e-08,0.009982222538791384,5.252099737204586e-07,0.09956543397735927,6.836333490728648e-09,8.581359725257087e-06,0.00038949524615894404,0.0007800147400000013
oak,0,1.5625E-06,7.8125E-07,0.0021,5.551801160029645e-08,0.011642995517342691,5.771715477336698e-07,0.1257245340206497,7.694469462840967e-09,8.581359726478333e-06,0.003012058320270239,0.002621538826000025
oak,0,1.5625E-06,7.8125E-07,0.0022,6.626070831787951e-08,0.010259760812018933,6.443052754672448e-07,0.1205353632837521,8.55260543620012e-09,8.581359726589355e-06,0.0004930951529674016,0.0008836146480000195
oak,0,1.5625E-06,7.8125E-07,0.0023,6.749796263742421e-08,0.012146426250940498,6.129304222398827e-07,0.13582957561930867,9.410741409776114e-09,8.581359727477533e-06,0.0012094777308971003,0.0008189582370000115
oak,0,1.5625E-06,7.8125E-07,0.0024,6.999079399508922e-08,0.013922367781684958,5.167257623651955e-07,0.19339349991808,1.0268877382295011e-08,8.581359728920823e-06,0.0016540268014780674,0.002044546295000005
oak,0,1.5625E-06,7.8125E-07,0.0025,6.985226435224385e-08,0.014216835521054811,5.997163298587884e-07,0.15433129798970407,1.1127013353861844e-08,8.581359719816994e-06,0.00037034844323410865,0.0007608679360000259
oak,0,1.5625E-06,7.8125E-07,0.0026,7.626486499204127e-08,0.014969017430984275,5.707099591581865e-07,0.19624088171767373,1.1985149323687178e-08,8.581359719261883e-06,0.0015060981445046695,0.0018966176369000082
oak,0,1.5625E-06,7.8125E-07,0.0027,8.444810790222979e-08,0.013849802268664889,8.347002127454811e-07,0.15187277072968508,1.2843285295433582e-08,8.581359719928017e-06,0.0007342833626024226,0.0011248028550000094
oak,0,1.5625E-06,7.8125E-07,0.0028,8.728862272256765e-08,0.015142661664578163,4.916751355014797e-07,0.16161439446740208,1.3701421271421927e-08,8.58135971915086e-06,0.0024643311829414816,0.0020738116903999994
oak,0,1.5625E-06,7.8125E-07,0.0029,9.377396043818169e-08,0.013207084278806706,6.741308930839042e-07,0.14004942128890024,1.455955724353425e-08,8.581359718484727e-06,0.0011735389849764077,0.0007830194925999984
oak,0,1.5625E-06,7.8125E-07,0.003,8.854469272908066e-08,0.0162716196936928,4.4337446424899595e-07,0.15759101718759908,1.541769321429132e-08,8.581359718484727e-06,0.0035970699871503697,0.003206550494499999
oak,0,1.5625E-06,7.8125E-07,0.0031,9.866075380181887e-08,0.013358384035831101,8.73190802935221e-07,0.07679641646687789,1.6275829183638928e-08,8.581359718040638e-06,0.0009768767905715958,0.0005863572979999954
oak,0,1.5625E-06,7.8125E-07,0.0032,9.302391406725285e-08,0.015945179622654557,3.963708980203595e-07,0.1764294596740629,1.7133965154450206e-08,8.58135971959495e-06,0.0032198624360831735,0.002829342942999996
oak,0,1.5625E-06,7.8125E-07,0.0033,9.947904979935964e-08,0.013822114893352699,7.003118492792839e-07,0.10122603104304509,1.7992101128514098e-08,8.581359724146864e-06,0.0019047240345057836,0.0022952435270000016
oak,0,1.5625E-06,7.8125E-07,0.0034,9.915174373311776e-08,0.015502880080130463,4.731662342216669e-07,0.15554511280975736,1.8850237100301158e-08,8.581359721149262e-06,0.0009555928552898996,0.0013461123480000003
oak,0,1.5625E-06,7.8125E-07,0.0035,1.0422076376739e-07,0.013938953201916227,6.487069264481835e-07,0.09067486532174776,1.970837307566609e-08,8.581359722148463e-06,0.004929466635465313,0.005319986129000004
oak,0,1.5625E-06,7.8125E-07,0.0036,9.726107719845473e-08,0.01579626553898371,3.464333671598929e-07,0.17615541258782205,2.0566509048754195e-08,8.58135972392482e-06,0.0033639166336163623,0.0037544361269999937
oak,0,1.5625E-06,7.8125E-07,0.0037,1.0832839309107313e-07,0.013916882800440499,7.311163047489898e-07,0.06899704935432885,2.14246450229265e-08,8.581359723591753e-06,0.004440601341510725,0.004831120835400007
oak,0,1.5625E-06,7.8125E-07,0.0038,1.05578786712095e-07,0.014725260792874555,5.706753693213162e-07,0.11015158507063857,2.22827809938462e-08,8.581359723591753e-06,0.0030720824033147187,0.003462601896800005
oak,0,1.5625E-06,7.8125E-07,0.0039,1.1473506172460252e-07,0.014257822651839842,4.744788176852686e-07,0.08515443234772134,2.314091696801851e-08,8.581359723147663e-06,0.0014635568254575126,0.0010730373320999992
oak,0,1.5625E-06,7.8125E-07,0.004,1.1084606148076705e-07,0.01480704367752931,4.906540164809709e-07,0.06432319859428476,2.3999052942190818e-08,8.581359722592552e-06,0.0024129372174715724,0.0020224177247999964
oak,0,1.5625E-06,7.8125E-07,0.0041,1.2048826169913894e-07,0.014415218084743933,4.353338818089815e-07,0.10227990327849497,2.4857188915062083e-08,8.581359723591753e-06,0.006572452923650746,0.006181933431
oak,0,1.5625E-06,7.8125E-07,0.0042,1.1444412217023666e-07,0.0157320941354111,4.346409768762882e-07,0.0970125855227969,2.5715324887282824e-08,8.581359723369708e-06,0.002284041725561514,0.001893522232999989
oak,0,1.5625E-06,7.8125E-07,0.0043,1.2392851153727143e-07,0.013994441917273396,4.7639052286421806e-07,0.10853197390630931,2.6573460858202526e-08,8.581359716042236e-06,0.0059193810427138754,0.00552886154899998
oak,0,1.5625E-06,7.8125E-07,0.0044,1.1729419188369621e-07,0.014983258862275207,3.9400440066117426e-07,0.08757430746790099,2.7431596831724316e-08,8.581359717263481e-06,0.0005811949833300634,0.0009717144769999797
oak,0,1.5625E-06,7.8125E-07,0.0045,1.251925891997264e-07,0.015052543023799157,4.413089758903421e-07,0.11845225651497074,2.828973280589662e-08,8.581359719039838e-06,0.0006578899742909552,0.0002673704800000287
oak,0,1.5625E-06,7.8125E-07,0.0046,1.31477341707366e-07,0.016439207788495492,3.575395211401706e-07,0.13471666802349647,2.9147868772696355e-08,8.581359719483928e-06,0.0037623136035166704,0.004152833096999986
oak,0,1.5625E-06,7.8125E-07,0.0047,1.2930170595084408e-07,0.0167345784202943,4.4120575751205315e-07,0.12355561319978081,3.0006004745133936e-08,8.581359720039039e-06,0.0010342111677212051,0.0014247306619999955
oak,0,1.5625E-06,7.8125E-07,0.0048,1.477615989452537e-07,0.016265991756582058,6.152993324293199e-07,0.10234982442195568,3.086414071973993e-08,8.581359718262682e-06,0.003794014285342623,0.004184533780700009
oak,0,1.5625E-06,7.8125E-07,0.0049,1.4309298709077028e-07,0.016610953263025575,5.036014695746881e-07,0.11340230172483177,3.172227669391224e-08,8.581359719261883e-06,0.004226710662852379,0.004617230157499999
oak,0,1.5625E-06,7.8125E-07,0.005,1.6571705898740327e-07,0.016269262356345342,4.894363076378844e-07,0.10642121612085967,3.2580412664181414e-08,8.581359721593351e-06,0.005420232781758849,0.005029713287500001
oak,10000,1.25E-05,6.25E-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oak,10000,1.25E-05,6.25E-06,0.0001,2.039605829946596e-16,0.0,3.3306690738754696e-16,0.0,7.592809454755405e-17,0.0,0.0,9.810640914363001e-21
oak,10000,1.25E-05,6.25E-06,0.0002,2.456486515979544e-16,2.4157520556510654e-11,5.948052881270771e-16,1.2782744918967593e-10,1.463689261677276e-16,0.0,1.3367175390425727e-20,1.838970355534e-20
oak,10000,1.25E-05,6.25E-06,0.0003,3.2738805920190985e-16,4.902783975645546e-11,1.237304211903206e-15,5.057862841345592e-10,1.5462631195632555e-16,1.6883057536160649e-16,5.090431227875727e-20,4.068235710615e-20
oak,10000,1.25E-05,6.25E-06,0.0004,3.300090458712306e-16,4.5738796686212116e-11,1.2041730171072386e-15,4.0645338368777537e-10,1.5464675670985998e-16,2.9893669801409083e-16,4.297492351102024e-20,4.874600333842e-20
oak,10000,1.25E-05,6.25E-06,0.0005,3.0675820673364535e-16,5.3309311879742006e-11,9.588508276458549e-16,4.550867152848125e-10,1.5315964874462721e-16,2.435541875787129e-16,5.836579072081467e-20,3.4005526804540004e-20
oak,10000,1.25E-05,6.25E-06,0.0006,3.1806754958427416e-16,4.964810210492426e-11,1.0681389886409907e-15,4.246868243439335e-10,1.5349093512032405e-16,4.344434768182728e-16,4.902040198167523e-20,4.37964731593e-20
oak,10000,1.25E-05,6.25E-06,0.0007,3.3165841538725e-16,5.229542857675573e-11,1.7240712699582428e-15,4.0007858431158093e-10,1.544001061419992e-16,2.482534153247273e-16,5.558066581701337e-20,3.776415916549e-20
oak,10000,1.25E-05,6.25E-06,0.0008,3.399654519526191e-16,4.961851947689607e-11,1.3604808125475725e-15,5.406882750997398e-10,1.5550355807164767e-16,3.152427400121712e-16,5.2121987483843724e-20,4.1418632420160006e-20
oak,10000,1.25E-05,6.25E-06,0.0009,3.337330672077839e-16,5.162041253431916e-11,1.1424546920168124e-15,3.6413361492118286e-10,1.56281972773845e-16,5.20740757162067e-16,5.467028857036205e-20,3.891612238381e-20
oak,10000,1.25E-05,6.25E-06,0.001,3.1348822908153725e-16,4.914214362009641e-11,1.297424726002651e-15,5.527384141383869e-10,1.564026952338917e-16,2.3558975909718154e-13,4.450762324191161e-20,4.994385568959e-20
oak,10000,1.25E-05,6.25E-06,0.0011,5.054062307018768e-07,0.06303488606703746,1.1420384939834652e-06,0.2975931408780522,2.7665639505637316e-08,0.0010440562971545386,0.00986263821779873,0.047775556949999576
oak,10000,1.25E-05,6.25E-06,0.0012,7.589433925740782e-07,0.07848088572937564,2.006110514762336e-06,0.21818190223929332,1.7294328487956617e-08,0.00023077212699534888,0.00630805147746516,0.03297655563000035
oak,10000,1.25E-05,6.25E-06,0.0013,9.60091263193575e-07,0.08774961599204127,4.415654787731649e-06,0.4280448624129151,8.629593783462085e-08,0.00019970292695359326,0.01488680472107437,0.06923303489999988
oak,10000,1.25E-05,6.25E-06,0.0014,1.0750609577638732e-06,0.09648878458615281,4.041272248497818e-06,0.6243714643184726,1.336893576775293e-07,0.00035152590230136394,0.019843763296183203,0.06620102992700005
oak,10000,1.25E-05,6.25E-06,0.0015,1.4127415971223707e-06,0.0900243518307826,3.399379248522627e-06,0.4972099616887795,7.630759725203544e-08,0.0017307194213084243,0.016173180758744077,0.021032482244999984
oak,10000,1.25E-05,6.25E-06,0.0016,1.1860296643360959e-06,0.11441882239834852,4.1819129799058885e-06,0.6611391287372288,9.676434496546076e-08,0.0017307194224889244,0.036520406154078144,0.0006852568490000044
oak,10000,1.25E-05,6.25E-06,0.0017,1.705287596025339e-06,0.09288249398248533,5.435975080791966e-06,0.6830971208583259,2.6983628743872026e-07,0.001730719424956173,0.03229045907629369,0.06949612208199998
oak,10000,1.25E-05,6.25E-06,0.0018,1.6107118770636942e-06,0.10189403512719078,3.948448259261177e-06,0.3603547495765158,4.4290822970760764e-07,0.001730719421601079,0.1105129329210576,0.07330726991800002
oak,10000,1.25E-05,6.25E-06,0.0019,1.6530387372722285e-06,0.12089438598259532,8.818741752181225e-06,0.4356642629385348,6.159801718833621e-07,0.0017307194186148012,0.10017049796260291,0.137376160979
oak,10000,1.25E-05,6.25E-06,0.002,1.9757251015315906e-06,0.10755613697106761,6.670675858022612e-06,0.46742088805675597,7.890521136950414e-07,0.0017307194186964026,0.005335905138096286,0.03186975786999999
oak,10000,1.25E-05,6.25E-06,0.0021,1.8186099824002604e-06,0.13179166421613125,3.481884767994603e-06,0.2829370910890777,9.621240555873854e-07,0.0017307194202286214,0.00943386465440385,0.046639527668
oak,10000,1.25E-05,6.25E-06,0.0022,1.9628532446339924e-06,0.13558585196921127,4.0227271173796085e-06,0.3510757463778121,1.135195997763465e-06,0.0017307194207918375,0.09701554841774573,0.05980988542400001
oak,10000,1.25E-05,6.25E-06,0.0023,2.476331901220634e-06,0.11508685588175914,4.9395069654386424e-06,0.5135342853414164,1.308267939916397e-06,0.0017307194249791547,0.062047236867776995,0.09925289986699998
oak,10000,1.25E-05,6.25E-06,0.0024,2.6508028005371405e-06,0.11604650425646301,6.092269113913541e-06,0.3347413256964177,1.4813398821585046e-06,0.001730719421855209,0.15819447014108842,0.120988807146
oak,10000,1.25E-05,6.25E-06,0.0025,2.3809423564591574e-06,0.14040780315895598,4.9564917203592795e-06,0.44867777566808226,1.6544118244460945e-06,0.00173071942401537,0.020820218016144976,0.016385445
oak,10000,1.25E-05,6.25E-06,0.0026,3.3498416460886354e-06,0.0991351092079461,6.9896365907142325e-06,0.25103227593888305,1.8274837668305307e-06,0.0017307194255007374,0.09707554030685239,0.059869877298
oak,10000,1.25E-05,6.25E-06,0.0027,3.0789341154833247e-06,0.12860300219409193,1.024480321698551e-05,0.3450899347245689,2.000555709144541e-06,0.0017307194216297228,0.03578606989711544,0.072991732895
oak,10000,1.25E-05,6.25E-06,0.0028,3.2757337898280144e-06,0.13205791969389172,1.2076256989290712e-05,0.43857377507630335,2.173627651217154e-06,0.0017307194149716043,0.003383287386400702,0.03382237559699999
oak,10000,1.25E-05,6.25E-06,0.0029,3.349256231099481e-06,0.14073051370023934,5.125331793123941e-06,0.4181006811729392,2.3466995926575755e-06,0.001730719412551207,0.04173532429129795,0.078940987273
oak,10000,1.25E-05,6.25E-06,0.003,3.987636208823033e-06,0.11493192575276866,6.978237400658428e-06,0.3997228078669609,2.5197715340214387e-06,0.0017307194144181581,0.015767480705183884,0.05297314369100001
oak,10000,1.25E-05,6.25E-06,0.0031,3.0371879051577387e-06,0.1794802887374547,5.159429221732181e-06,0.47653666028628616,2.692843475580824e-06,0.0017307194178158847,0.05387147792940841,0.09107714090499999
oak,10000,1.25E-05,6.25E-06,0.0032,4.143798869315152e-06,0.12391326827844258,8.61367586774131e-06,0.3826460872619035,2.86591541711858e-06,0.001730719412192161,0.011224034165874947,0.025981628822000002
oak,10000,1.25E-05,6.25E-06,0.0033,3.797033095391718e-06,0.1655488887121257,1.049609548636754e-05,0.5965043779480799,3.0389873583054334e-06,0.001730719410339976,0.08179073480391896,0.04458507180899998
oak,10000,1.25E-05,6.25E-06,0.0034,4.264153825973131e-06,0.1422634418615802,7.301882786784054e-06,0.6221777027277695,3.2120592995422688e-06,0.0017307194137387016,0.00823477927958527,0.045440442271
oak,10000,1.25E-05,6.25E-06,0.0035,3.971865007368866e-06,0.17147366346944126,7.673418090883938e-06,0.5948783422675675,3.385131241039367e-06,0.0017307194156900296,0.12216984808798606,0.08496418509499998
oak,10000,1.25E-05,6.25E-06,0.0036,4.887797615587919e-06,0.1264968750715152,9.484813482810806e-06,0.400729694099662,3.5582031826424457e-06,0.0017307194159331685,0.09154584872416063,0.05434018573799998
oak,10000,1.25E-05,6.25E-06,0.0037,4.524027200761526e-06,0.16984816115123647,7.757646490774706e-06,0.47441703208874253,3.731275124145236e-06,0.0017307194139535298,0.08303318721912292,0.04582752422
oak,10000,1.25E-05,6.25E-06,0.0038,5.163775856802221e-06,0.1300837127232509,9.002705697940755e-06,0.40283837014789237,3.904347065596201e-06,0.0017307194135970372,0.05273505518791616,0.015529392193000008
oak,10000,1.25E-05,6.25E-06,0.0039,5.094455460551827e-06,0.14586047967802723,7.2408930397379515e-06,0.31998870460511125,4.077419007179222e-06,0.0017307194168805218,0.03197161528397652,0.005234047694999994
oak,10000,1.25E-05,6.25E-06,0.004,5.512973537272232e-06,0.12439905566686811,9.758521880370852e-06,0.3784252964438145,4.250490948624224e-06,0.0017307194163895812,0.04961942673295838,0.08682508971500003
oak,10000,1.25E-05,6.25E-06,0.0041,5.4106783810126224e-06,0.1444907182880144,1.4533990684018061e-05,0.4494836812609162,4.423562890134821e-06,0.0017307194097289091,0.0693082719682851,0.10651393497
oak,10000,1.25E-05,6.25E-06,0.0042,5.4523745070980115e-06,0.14844054817402394,8.525619025840248e-06,0.7762127570176701,4.59663483114419e-06,0.0017307194077456067,0.10396096783764669,0.141166630833
oak,10000,1.25E-05,6.25E-06,0.0043,5.5384583422414945e-06,0.1563541261217032,7.78074185726418e-06,0.3271891299327803,4.769706772037334e-06,0.001730719410450554,0.07000444576344517,0.10721010875400003
oak,10000,1.25E-05,6.25E-06,0.0044,5.705846794599336e-06,0.1520991248620202,1.8377874385272497e-05,0.3713790882613131,4.942778713023068e-06,0.0017307194084645872,0.018908806993272353,0.018296855998999995
oak,10000,1.25E-05,6.25E-06,0.0045,5.702073752686751e-06,0.15836078055943797,1.2318542101374952e-05,0.6427091838944068,5.115850653958929e-06,0.0017307194099039913,0.06278696746460313,0.09999263045699999
oak,10000,1.25E-05,6.25E-06,0.0046,5.655529877662264e-06,0.18049640730995442,7.84301647702264e-06,0.45397894303204267,5.288922594545243e-06,0.0017307194036090268,0.12427417188809636,0.08706850890399997
oak,10000,1.25E-05,6.25E-06,0.0047,6.37894946327036e-06,0.13332952551134178,1.1583566103793826e-05,0.34475025152527095,5.461994534981286e-06,0.001730719404989478,0.11740141626491246,0.08019575327899997
oak,10000,1.25E-05,6.25E-06,0.0048,6.239402559308937e-06,0.16886586092816264,1.1395002796898979e-05,0.5770176775799021,5.635066475390442e-06,0.0017307194034718032,0.12588308024185516,0.08867741725200001
oak,10000,1.25E-05,6.25E-06,0.0049,6.665988162819999e-06,0.14238201648019858,1.6265847305046988e-05,0.38806294029491206,5.808138415499273e-06,0.0017307193991454861,0.023335272271005986,0.013870390715999992
oak,10000,1.25E-05,6.25E-06,0.005,6.886761700270709e-06,0.15101018899231505,1.3422999774873046e-05,0.44485930694728687,5.981210355332283e-06,0.0017307193960081069,0.18177612748025743,0.144570464494
oak,10000,6.25E-06,3.125E-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oak,10000,6.25E-06,3.125E-06,0.0001,3.995827407166859e-16,0.0,6.661338147750939e-16,0.0,6.76071719107115e-17,0.0,0.0,2.8235327061299996e-20
oak,10000,6.25E-06,3.125E-06,0.0002,4.249804488353238e-16,6.801426444849868e-11,1.644210407136618e-15,1.1009536587506446e-09,1.3082914190402165e-16,0.0,5.1870224908665446e-20,2.3823109188599997e-20
oak,10000,6.25E-06,3.125E-06,0.0003,5.165420553607615e-16,6.130754746759564e-11,2.2661199446883047e-15,6.973656687979328e-10,1.3047981330057829e-16,1.2412670766236366e-16,6.092588514036157e-21,2.1744166035999995e-20
oak,10000,6.25E-06,3.125E-06,0.0004,4.752683695887731e-16,6.981494809355357e-11,2.110154030260182e-15,1.1714088850799911e-09,1.3042971990620676e-16,3.387999773988765e-16,9.035625035150707e-21,7.469248399400005e-21
oak,10000,6.25E-06,3.125E-06,0.0005,4.624271532180083e-16,6.473662703733971e-11,2.474297093563775e-15,8.771428760735193e-10,1.3036112117045477e-16,3.7238012298709097e-16,1.2564597522878365e-20,2.92633557248e-20
oak,10000,6.25E-06,3.125E-06,0.0006,3.9062155820296203e-16,6.91782942931095e-11,2.171552317774579e-15,8.646512238931644e-10,1.2953812362001202e-16,5.266250202865052e-16,5.5471701865647105e-21,1.1865575424200001e-20
oak,10000,6.25E-06,3.125E-06,0.0007,4.292086580680923e-16,7.513769247199189e-11,1.6786961293299642e-15,1.036336742220927e-09,1.3274271352029625e-16,3.521787733787174e-16,1.1093914786332717e-20,7.243147112800003e-21
oak,10000,6.25E-06,3.125E-06,0.0008,4.477811413990701e-16,7.643366279560303e-11,1.86649797117545e-15,1.0800152641972395e-09,1.3075582709295297e-16,3.433175098891678e-16,1.2330687506353406e-20,6.770619237999995e-21
oak,10000,6.25E-06,3.125E-06,0.0009,4.743504379459988e-16,7.428295628606687e-11,2.3362271805849015e-15,8.657961806137567e-10,1.2995435397238482e-16,6.707437923744493e-16,3.3629891817041368e-21,1.6758078817699994e-20
oak,10000,6.25E-06,3.125E-06,0.001,4.345512802654571e-16,7.350094889629724e-11,1.7273386518263625e-15,1.1118381176295306e-09,1.2816573269277007e-16,2.424735346355252e-13,1.446309130985879e-20,7.111848764800008e-21
oak,10000,6.25E-06,3.125E-06,0.0011,2.0381269219274994e-07,0.028956852545264315,8.351328175393302e-07,0.18214924993421333,6.782927287549146e-09,4.929795604868836e-05,0.00032468106299043953,0.0021415487400000544
oak,10000,6.25E-06,3.125E-06,0.0012,3.2843617968463567e-07,0.05342615870608994,1.3996223096335303e-06,0.16071993273366372,1.0830312267666521e-09,1.9383933370920037e-07,0.013857321271605466,0.016506366779999837
oak,10000,6.25E-06,3.125E-06,0.0013,4.492814853699585e-07,0.061999398448209314,3.938911092765673e-06,0.3258499746821649,1.1029597439371122e-10,0.0004719929917703092,0.013602509083904701,0.010697700220000161
oak,10000,6.25E-06,3.125E-06,0.0014,5.288561753066816e-07,0.0672314719258503,2.1248764604520076e-06,0.40855591897917237,1.633574164350629e-08,0.00017885374357273776,0.020673876089311233,0.02414322186699991
oak,10000,6.25E-06,3.125E-06,0.0015,6.401420026140935e-07,0.0681962783820518,2.5676207641572857e-06,0.35069880958469707,4.761913516130624e-08,0.0005887500240973065,0.011868521998470716,0.0029873944920000006
oak,10000,6.25E-06,3.125E-06,0.0016,7.465726861358967e-07,0.06885191826354171,2.5981297026994588e-06,0.22310191371080568,1.0649413744920865e-07,0.0005887500221776198,0.009849955809765332,0.005005960680999982
oak,10000,6.25E-06,3.125E-06,0.0017,7.895814481530906e-07,0.07127375759102478,2.629280887164742e-06,0.23945928598483351,1.6536913965004962e-07,0.0005887500216164021,0.06954294871833358,0.08439886520500003
oak,10000,6.25E-06,3.125E-06,0.0018,8.537842863597606e-07,0.07790156698401078,1.7610437583977994e-06,0.2813378528755839,2.2424414187636934e-07,0.0005887500224046605,0.024976956761100788,0.010121040275999998
oak,10000,6.25E-06,3.125E-06,0.0019,8.879450152200586e-07,0.07974237641012935,5.0157044211573965e-06,0.3400987462406584,2.8311914406571777e-07,0.00058875002196912,0.0010513439576703698,0.015907260437000026
oak,10000,6.25E-06,3.125E-06,0.002,9.955246776497315e-07,0.08063212893735712,4.161346177060828e-06,0.22443614174948187,3.419941461639932e-07,0.0005887500199415197,0.02800535886907385,0.013149442387999977
oak,10000,6.25E-06,3.125E-06,0.0021,1.0100331566579e-06,0.08782739381421874,2.0462709288160525e-06,0.30139821589200877,4.0086914816620835e-07,0.0005887500192031103,0.013142107227859606,0.027998023706999997
oak,10000,6.25E-06,3.125E-06,0.0022,1.0740714911945572e-06,0.0918117592372227,3.0594406277839603e-06,0.2847942491783503,4.5974415008943935e-07,0.0005887500199901474,0.038036718895929245,0.023180802411000012
oak,10000,6.25E-06,3.125E-06,0.0023,1.158369998941522e-06,0.08526148434027253,4.53188451876585e-06,0.2640137358727752,5.186191521385462e-07,0.000588750020799611,0.032017819559221394,0.01716190307899995
oak,10000,6.25E-06,3.125E-06,0.0024,1.2883022869363558e-06,0.08544348134680142,6.15184950164549e-06,0.3386057742314664,5.774941542710283e-07,0.0005887500213683783,0.0041327794726768174,0.018988695967000008
oak,10000,6.25E-06,3.125E-06,0.0025,1.2979842831890982e-06,0.09242521626529021,4.0190451208177436e-06,0.35398238628523826,6.363691563460476e-07,0.0005887500203186624,0.08551536962009954,0.070659453131
oak,10000,6.25E-06,3.125E-06,0.0026,1.3124206849009358e-06,0.09903756773788225,4.9352715150937124e-06,0.2599700836882724,6.95244158384719e-07,0.0005887500189862838,0.04616873516588299,0.061024651663
oak,10000,6.25E-06,3.125E-06,0.0027,1.3588682360533142e-06,0.1024850602790661,3.1654061618844676e-06,0.4713023764337849,7.541191604162821e-07,0.0005887500207192309,0.037381166584071285,0.022525250097999994
oak,10000,6.25E-06,3.125E-06,0.0028,1.5684365184749091e-06,0.09292633735364667,3.2377688556777288e-06,0.3656623618902596,8.129941624263103e-07,0.0005887500207908403,0.06025839580646425,0.075114312292
oak,10000,6.25E-06,3.125E-06,0.0029,1.441444470861572e-06,0.10924692324650948,3.75304850054433e-06,0.4624618923946089,8.718691644649817e-07,0.0005887500207684138,0.017492449934563503,0.0026365334519999895
oak,10000,6.25E-06,3.125E-06,0.003,1.513053999296921e-06,0.10298621821362258,5.145849325848575e-06,0.24779061188028806,9.307441665654527e-07,0.0005887500210228769,0.11472416035733499,0.12958007683400002
oak,10000,6.25E-06,3.125E-06,0.0031,1.6623409056985307e-06,0.10426434676689753,3.256276325952222e-06,0.3678244385298451,9.896191686191674e-07,0.0005887500202240714,0.01851937448266444,0.0036634579929999966
oak,10000,6.25E-06,3.125E-06,0.0032,1.7968136842973772e-06,0.09115816469427367,4.684991146391981e-06,0.5377644374942351,1.0484941708006012e-06,0.0005887500224361908,0.02081057719310539,0.0059546607079999925
oak,10000,6.25E-06,3.125E-06,0.0033,1.8712339330850249e-06,0.09866936753411662,4.221993383624056e-06,0.3938239238758837,1.107369173065898e-06,0.0005887500235627341,0.026480390130568243,0.04133630661699997
oak,10000,6.25E-06,3.125E-06,0.0034,1.8430911769951192e-06,0.10285050650843025,5.654877346833811e-06,0.44411293210836417,1.1662441752831646e-06,0.0005887500216962271,0.031978812015578645,0.017122895533000004
oak,10000,6.25E-06,3.125E-06,0.0035,2.1605589985223274e-06,0.08683926228978957,4.197281917143907e-06,0.44384429311654006,1.2251191773564492e-06,0.0005887500201018359,0.06091513450134356,0.046059218012
oak,10000,6.25E-06,3.125E-06,0.0036,1.908457223928597e-06,0.10839678280570011,4.390418731348156e-06,0.4130664726497649,1.2839941794206807e-06,0.0005887500211393393,0.07709991109765307,0.06224399460800001
