material,damping_kg_s,comparison,first_experiment,second_experiment,time_s,position_rms_m,velocity_rms_m_s,position_max_m,velocity_max_m_s,com_position_difference_m,com_velocity_difference_m_s,internal_kinetic_difference_j,body_elastic_difference_j
iron,10000,quality_refinement,adaptive-100,adaptive-10,0.0016,8.931381926560318e-10,0.0002325678885328584,9.167371580524198e-09,0.0038494387178149327,1.3261596727886226e-12,1.0332236821675167e-07,3.3714333192838564e-05,0.00025175922999931544
iron,10000,quality_refinement,adaptive-100,adaptive-10,0.0017,1.3087751038289463e-09,0.00033335614967994003,1.0250191613640368e-08,0.00576683060473902,3.1752393701409643e-12,4.5122550489801183e-07,8.486629584517069e-05,0.0016560832599994413
iron,10000,quality_refinement,adaptive-100,adaptive-10,0.0018,1.6768039712150443e-09,0.0005417289280243191,9.404959033787495e-09,0.0114780751370124,8.357862665850289e-11,7.881048554314596e-07,8.626263327203565e-05,0.000487718460000508
iron,10000,quality_refinement,adaptive-100,adaptive-10,0.0019,2.4098215502608236e-09,0.0005267369635570149,1.8913812833415873e-08,0.006972766334014016,1.612173730018442e-10,7.908291843050641e-07,1.1605404021508559e-05,0.000879362880000123
iron,10000,quality_refinement,adaptive-100,adaptive-10,0.002,2.636941057038515e-09,0.0007491941388968813,2.6422918387586773e-08,0.010027563542097514,2.3226182305563933e-10,6.694317569166941e-07,0.00017135985124809572,0.002054596090000249
iron,10000,quality_refinement,adaptive-100,adaptive-10,0.0021,3.096821630863281e-09,0.0007992637157597363,3.420152720750606e-08,0.011223378246834542,2.947133251416729e-10,4.775209541119096e-07,9.42302501359682e-06,0.0021826596099998596
iron,10000,quality_refinement,adaptive-100,adaptive-10,0.0022,3.6477410069475164e-09,0.0008716759319724442,4.158852549298065e-08,0.015404449878802715,3.4608774982134294e-10,3.2284819884154103e-07,0.00010119861936234986,0.0009723480519999717
iron,10000,quality_refinement,adaptive-100,adaptive-10,0.0023,3.768165324680847e-09,0.0010652183750919245,4.584993343481823e-08,0.014833100682973836,3.7807632957515253e-10,2.7841220862079297e-07,5.494137147643574e-05,0.00040235132200000523
iron,10000,quality_refinement,adaptive-100,adaptive-10,0.0024,4.342475392554719e-09,0.0009875120575306379,6.81427404955082e-08,0.013391121884255406,3.960067837885553e-10,5.6006808746289494e-08,0.00013997624501908834,0.00015502949099999164
iron,10000,quality_refinement,adaptive-100,adaptive-10,0.0025,4.24645213308838e-09,0.0013484529898214134,3.163369506592316e-08,0.021734944198613822,3.904061122777905e-10,5.600634422897599e-08,0.0004747040374088185,0.00045965093449999717
iron,10000,quality_refinement,adaptive-100,adaptive-10,0.0026,5.156730405362847e-09,0.001228675929775222,4.428066443727871e-08,0.02154987100433578,3.8480550386759137e-10,5.600608221634218e-08,0.00018592710177586097,0.00020098003000001974
iron,10000,quality_refinement,adaptive-100,adaptive-10,0.0027,5.535462595917276e-09,0.0013468107918593853,4.6586097531703e-08,0.023311247178272074,3.7920488374801126e-10,5.600638286473725e-08,0.0007587204132522285,0.0007436675361000011
iron,10000,quality_refinement,adaptive-100,adaptive-10,0.0028,5.562031962392245e-09,0.001607464818108025,2.985209115912043e-08,0.03905776916913155,3.73604257123216e-10,5.600631447499893e-08,2.0128209775871486e-06,1.3040082299992095e-05
iron,10000,quality_refinement,adaptive-100,adaptive-10,0.0029,6.318345255274119e-09,0.001507911685238141,5.580041005537634e-08,0.02399206494953188,3.680035768304119e-10,5.600701047381307e-08,5.2150341873696826e-05,3.70975150000008e-05
iron,10000,quality_refinement,adaptive-100,adaptive-10,0.003,6.363863681753442e-09,0.0017889685843395782,4.957904028152789e-08,0.026178548274272077,3.624028280702427e-10,5.600722097209854e-08,0.0003665153639993146,0.00038156744840000395
iron,10000,quality_refinement,adaptive-100,adaptive-10,0.0031,7.082699324189586e-09,0.0016462753837088678,5.378045311919712e-08,0.025340130511636874,3.568021824719076e-10,5.6006296156319024e-08,0.0004247398843917338,0.0004096877847000052
iron,10000,quality_refinement,adaptive-100,adaptive-10,0.0032,7.193225653551391e-09,0.0019023232106230813,6.824597592384374e-08,0.022230906001913447,3.512014383195975e-10,5.600761832091905e-08,5.1688326792379e-05,3.663591499999952e-05
iron,10000,quality_refinement,adaptive-100,adaptive-10,0.0033,7.67173332115393e-09,0.0019238783106824875,5.835385361140581e-08,0.018041892045358183,3.4560076773040664e-10,5.6005259763125537e-08,0.0005924392531833494,0.0006074914915000021
iron,10000,quality_refinement,adaptive-100,adaptive-10,0.0034,7.973008582607112e-09,0.0020045999657979105,6.780148091293036e-08,0.017202036127987305,3.400001443853214e-10,5.600679908734918e-08,0.000325091722252438,0.00031003913539999484
iron,10000,quality_refinement,adaptive-100,adaptive-10,0.0035,8.304410416199612e-09,0.002203822674166592,5.115069359341739e-08,0.024678961657185205,3.3439945145478776e-10,5.600680130779523e-08,0.00010329625985369684,0.0001183489011000044
iron,10000,quality_refinement,adaptive-100,adaptive-10,0.0036,9.201172931241286e-09,0.002091326208390879,7.308793949911671e-08,0.021957925754049687,3.287989059486459e-10,5.600448593767737e-08,7.033364745592796e-05,8.538553299999863e-05
iron,10000,quality_refinement,adaptive-100,adaptive-10,0.0037,9.353814206703294e-09,0.0023193111033341348,4.409127668336617e-08,0.027527580766871423,3.23198471945918e-10,5.600498487190464e-08,0.0003253119925035741,0.0003403638420000077
iron,10000,quality_refinement,adaptive-100,adaptive-10,0.0038,9.378485056205292e-09,0.002424511479380845,5.75852647943615e-08,0.0178114762517245,3.175979969739005e-10,5.600450558862491e-08,0.00012003950980396527,0.00010498782510000304
iron,10000,quality_refinement,adaptive-100,adaptive-10,0.0039,1.0022177738247166e-08,0.0025175288913509473,4.135343151245864e-08,0.037430635470623336,3.119974993962672e-10,5.600389241244841e-08,0.0006725512466634331,0.0006574999679999916
iron,10000,quality_refinement,adaptive-100,adaptive-10,0.004,1.0275299788395543e-08,0.0026148750740139703,5.4638867533413365e-08,0.03524299919803774,3.063970706925771e-10,5.600415031725703e-08,0.000361274593048716,0.0003462232319999953
iron,10000,quality_refinement,adaptive-100,adaptive-10,0.0041,1.07323854939613e-08,0.0025975900712039,6.828481876212028e-08,0.02483897857375019,3.0079660653547806e-10,5.6004358484074146e-08,0.0007709160735036302,0.0007558645769999983
iron,10000,quality_refinement,adaptive-100,adaptive-10,0.0042,1.10937482611854e-08,0.0027018786976442345,4.222578253720857e-08,0.03877619210360051,2.9519614161943564e-10,5.60054339571181e-08,0.00026711702008627713,0.00025206530659999116
iron,10000,quality_refinement,adaptive-100,adaptive-10,0.0043,1.140404814905673e-08,0.002710063501554846,4.733535259046375e-08,0.025818773664443753,2.8959569323747526e-10,5.600481722822792e-08,0.0006035875813168445,0.000618639193000009
iron,10000,quality_refinement,adaptive-100,adaptive-10,0.0044,1.173053413304091e-08,0.002800691521128463,5.4681555800679294e-08,0.02811596599046825,2.8399518685069994e-10,5.600566532759643e-08,0.0012631651606523214,0.0012782167717000012
iron,10000,quality_refinement,adaptive-100,adaptive-10,0.0045,1.239294338244898e-08,0.0027643742867814627,5.062572327434736e-08,0.02679679705420429,2.7839457464579337e-10,5.6006386417450926e-08,0.0002756666477199132,0.0002606150300000082
iron,10000,quality_refinement,adaptive-100,adaptive-10,0.0046,1.2051879541447118e-08,0.003025095399280246,6.099388624328531e-08,0.015065099925548817,2.7279391473599245e-10,5.6007349868991696e-08,0.001158753501040971,0.0011738048153000086
iron,10000,quality_refinement,adaptive-100,adaptive-10,0.0047,1.3213106636486713e-08,0.0029311376251726527,5.4716115013845566e-08,0.01779135241368348,2.671932603556225e-10,5.600636643343648e-08,0.0010871066079801844,0.0011021578519999908
iron,10000,quality_refinement,adaptive-100,adaptive-10,0.0048,1.3088014173047136e-08,0.0031019712626906767,6.627374172941467e-08,0.020673635928859246,2.615926323213675e-10,5.600770802693944e-08,0.0006196035362939917,0.0006346545470000131
iron,10000,quality_refinement,adaptive-100,adaptive-10,0.0049,1.3103303763591327e-08,0.003394169963122191,4.6593995136349046e-08,0.02118525519509206,2.559919711105233e-10,5.6006176252232365e-08,0.0003214582939571331,0.0003365089064999993
iron,10000,quality_refinement,adaptive-100,adaptive-10,0.005,1.5177171217344167e-08,0.0030161933243609998,6.207049685347243e-08,0.025415918859876818,2.503913270300744e-10,5.600684682693924e-08,0.0009133366225508449,0.0008982862330999958
iron,10000,fixed_comparison,adaptive-10,fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iron,10000,fixed_comparison,adaptive-10,fixed,0.0001,9.672677970807343e-16,0.0,1.3732700395566711e-15,0.0,5.150975546487455e-16,0.0,0.0,6.1714297546063105e-18
iron,10000,fixed_comparison,adaptive-10,fixed,0.0002,8.93571835601364e-16,1.0085800436207284e-10,2.5766384504411325e-15,2.527418179125719e-09,6.38452966490116e-16,0.0,2.6195842140591123e-18,3.3707230603203e-18
iron,10000,fixed_comparison,adaptive-10,fixed,0.0003,8.629320297509316e-16,1.3514247899345e-10,2.6109795526099966e-15,3.4453019493231176e-09,6.457217896022937e-16,0.0,4.7032209921836444e-18,3.6695276308549e-18
iron,10000,fixed_comparison,adaptive-10,fixed,0.0004,8.231439534686403e-16,1.1634194587999547e-10,4.681588978127104e-15,2.3418179759284117e-09,6.433144805033607e-16,3.3422138886441676e-16,3.4413949921225372e-18,4.032651046196199e-18
iron,10000,fixed_comparison,adaptive-10,fixed,0.0005,8.204398409179041e-16,1.3138684534609248e-10,2.854104639423764e-15,3.663776121818089e-09,6.469716322378164e-16,6.4796043696850615e-16,4.421315141701184e-18,3.152506084597e-18
iron,10000,fixed_comparison,adaptive-10,fixed,0.0006,8.425646609623784e-16,1.2191487427653333e-10,4.583369225951387e-15,2.556311560360266e-09,6.472222835795274e-16,2.618455766672135e-16,3.7893449576301135e-18,3.8465117614738e-18
iron,10000,fixed_comparison,adaptive-10,fixed,0.0007,8.554138414929437e-16,1.185491542259806e-10,4.6764850365953675e-15,3.264637070395373e-09,6.456968040793387e-16,7.406111315403549e-16,3.58243303663881e-18,4.1860428893706e-18
iron,10000,fixed_comparison,adaptive-10,fixed,0.0008,8.302309790493193e-16,1.2151385521395682e-10,5.7757778996179055e-15,2.4654436512356855e-09,6.455070141268056e-16,4.577566798522237e-16,3.696916407730923e-18,4.1827909206319e-18
iron,10000,fixed_comparison,adaptive-10,fixed,0.0009,8.743406578977208e-16,1.3766854711373358e-10,5.440889319052701e-15,4.7857809956708364e-09,6.436723052399791e-16,7.108895957933346e-16,4.7505056310255715e-18,4.6277891962806e-18
iron,10000,fixed_comparison,adaptive-10,fixed,0.001,8.881356606813251e-16,1.3296980125254035e-10,5.806904892565739e-15,3.4078398177780296e-09,6.405685409676949e-16,6.12945927330694e-15,4.5514754495599044e-18,4.8703476894477006e-18
iron,10000,fixed_comparison,adaptive-10,fixed,0.0011,1.9534915479467774e-09,0.0006595855877603013,2.2913732857448064e-08,0.020848075325644862,2.1899452097013284e-11,1.286803643307799e-06,3.416431523403651e-05,0.00121006630000009
iron,10000,fixed_comparison,adaptive-10,fixed,0.0012,3.8599219004472824e-09,0.0010546607249649863,4.333691543931601e-08,0.019900722596850662,3.616813771851588e-11,1.9921031702008207e-07,0.00017314909958093816,0.00041568009999970457
iron,10000,fixed_comparison,adaptive-10,fixed,0.0013,5.835091351200834e-09,0.0014268008297777125,6.243337601535321e-08,0.02868467160761674,3.3584137648051115e-11,5.097177557478183e-06,0.00035398353346324796,0.008547307430000206
iron,10000,fixed_comparison,adaptive-10,fixed,0.0014,6.815830810145776e-09,0.0018290909311463404,7.813227178068735e-08,0.027720499733975452,3.393026615573569e-11,1.3111718396574545e-06,0.00044833925064372004,0.003246305459999377
iron,10000,fixed_comparison,adaptive-10,fixed,0.0015,8.196385247377438e-09,0.002218730747507761,4.639094946937626e-08,0.053818183134507105,7.296612132040927e-12,6.5234153093785e-06,0.0003780382457146264,0.013780396819999652
iron,10000,fixed_comparison,adaptive-10,fixed,0.0016,9.619724579278515e-09,0.00242735614714503,5.1918544698173217e-08,0.030567491319211895,1.1337185768901415e-11,2.667514004683902e-06,0.00020175974903006988,0.0057777619500001265
iron,10000,fixed_comparison,adaptive-10,fixed,0.0017,1.1269973642167582e-08,0.002440873846246267,7.3439590118004e-08,0.020159202474186868,1.1578146448426027e-11,1.2969970191456515e-06,0.0008736189239825082,0.008188778950000142
iron,10000,fixed_comparison,adaptive-10,fixed,0.0018,1.2585398335555258e-08,0.002729683361443696,7.249715038019581e-08,0.01543051355433902,5.667820368857852e-10,5.515576035980407e-06,0.0005230907910510063,0.013034758419999903
iron,10000,fixed_comparison,adaptive-10,fixed,0.0019,1.4777085162903535e-08,0.0028491261473471323,7.52107308377159e-08,0.023731943285062746,1.1225459257884054e-09,5.626116069246123e-06,0.0006774762067386642,0.015190032800000086
iron,10000,fixed_comparison,adaptive-10,fixed,0.002,1.4775364456449098e-08,0.00353120942042298,5.290225438836528e-08,0.02158287382446003,1.6272738135281322e-09,4.5961290563445445e-06,0.00028300140550617525,0.012247966159999901
iron,10000,fixed_comparison,adaptive-10,fixed,0.0021,1.611570820140105e-08,0.003727452139265053,5.632700601776453e-08,0.021377905375103402,2.064111347338991e-09,3.521451512722429e-06,9.834133676756007e-05,0.005051172309999963
iron,10000,fixed_comparison,adaptive-10,fixed,0.0022,1.810992893567865e-08,0.004049476324775601,7.744669486275947e-08,0.020082693642954084,2.420890537298024e-09,2.62263927930384e-06,0.0011415467036906962,0.0015720940490000501
iron,10000,fixed_comparison,adaptive-10,fixed,0.0023,1.8967021821222795e-08,0.004322450557539387,9.680957635538334e-08,0.026171822826333124,2.6459252313021604e-09,1.7721358605005122e-06,0.00023626511244995152,0.003895526895000001
iron,10000,fixed_comparison,adaptive-10,fixed,0.0024,2.0711600180051814e-08,0.004359694273869164,7.870025945790108e-08,0.019866239785106123,2.7645305883916053e-09,3.2331279453678974e-07,0.0001275800937030197,0.00018554882200000344
iron,10000,fixed_comparison,adaptive-10,fixed,0.0025,2.0028533744809038e-08,0.005314476252327201,8.569789121393168e-08,0.035256296371838566,2.732199314123537e-09,3.233125799306791e-07,0.000647509493364562,0.0005895407953999954
iron,10000,fixed_comparison,adaptive-10,fixed,0.0026,2.407555260133798e-08,0.004886507429897795,8.365141376809326e-08,0.02030275299873457,2.6998680742246757e-09,3.2331249721906374e-07,0.00027880855972206575,0.00022083988099999563
iron,10000,fixed_comparison,adaptive-10,fixed,0.0027,2.4213642857781497e-08,0.005556607938834098,1.3732063675053752e-07,0.029160698683359357,2.6675368113407313e-09,3.233126396606778e-07,0.0036921746278445883,0.003634205920499997
iron,10000,fixed_comparison,adaptive-10,fixed,0.0028,2.6338189568118863e-08,0.005428901632224209,1.0116452655636533e-07,0.02422897421545492,2.63520557577868e-09,3.233122799484178e-07,0.0005587483105249647,0.0005007795867000009
iron,10000,fixed_comparison,adaptive-10,fixed,0.0029,2.7687346939485623e-08,0.0056051041550690545,1.251901259463617e-07,0.028904588132237015,2.6028743656953798e-09,3.233118004430935e-07,0.0016179026308072858,0.0015599339159999975
iron,10000,fixed_comparison,adaptive-10,fixed,0.003,2.8868217002644828e-08,0.006057443050040999,1.0187218235375522e-07,0.02428068822839661,2.5705431974622838e-09,3.233114842515761e-07,0.002125844577339109,0.0021838128455000036
iron,10000,fixed_comparison,adaptive-10,fixed,0.0031,2.7601388562518165e-08,0.006820317083977015,9.732171607490514e-08,0.03867074928836467,2.5382121286505262e-09,3.2331054511391955e-07,0.0004685248014395377,0.0005264930833999981
iron,10000,fixed_comparison,adaptive-10,fixed,0.0032,3.01094693505289e-08,0.006645148539389622,1.1848979943746009e-07,0.02879690812593594,2.5058810652597807e-09,3.23310596295201e-07,0.0008094257481188888,0.0008673942378999988
iron,10000,fixed_comparison,adaptive-10,fixed,0.0033,3.201728837363831e-08,0.006581630476087548,1.5228734411704137e-07,0.029848088054016224,2.4735500233633446e-09,3.2331008947839024e-07,0.002385754706109758,0.002443723199900001
iron,10000,fixed_comparison,adaptive-10,fixed,0.0034,3.230795219625762e-08,0.006979218969652571,1.4081345825478486e-07,0.03777397809807892,2.441219062998908e-09,3.2330962196347457e-07,0.00020623313119905173,0.00014826478949998834
iron,10000,fixed_comparison,adaptive-10,fixed,0.0035,3.370420627445838e-08,0.006884914026203301,1.0812728015850392e-07,0.02530546853086317,2.408888091690807e-09,3.2330977428607355e-07,0.0003446786294115656,0.0002867102600000032
iron,10000,fixed_comparison,adaptive-10,fixed,0.0036,3.542103932323878e-08,0.007376570058170631,1.2446851853364915e-07,0.029362447643452083,2.3765570995389202e-09,3.233098583299565e-07,0.001471939697986896,0.001529908091099999
iron,10000,fixed_comparison,adaptive-10,fixed,0.0037,3.570289038604671e-08,0.007392283726610923,1.385031071429732e-07,0.03268768000007971,2.3442261389034344e-09,3.233095681176579e-07,0.001120300072993588,0.0011782683530000004
iron,10000,fixed_comparison,adaptive-10,fixed,0.0038,3.516001009813683e-08,0.007868568019757946,1.4345578655539093e-07,0.026852070946926876,2.3118951943276937e-09,3.233095243748707e-07,0.0008204507592453752,0.0008784190051999985
iron,10000,fixed_comparison,adaptive-10,fixed,0.0039,3.593853698037315e-08,0.008041496636002095,1.4488339455942523e-07,0.029649179163246525,2.2795642365382374e-09,3.2330894383925113e-07,0.0016578042025699596,0.001599836183699993
iron,10000,fixed_comparison,adaptive-10,fixed,0.004,3.886485796149326e-08,0.007714538054431191,1.0179594624346957e-07,0.04665432759298327,2.2472332953370755e-09,3.2330962518312134e-07,0.0029787648758010307,0.0029207967919999966
iron,10000,fixed_comparison,adaptive-10,fixed,0.0041,3.990484379035147e-08,0.008023094253543906,1.4540304445892496e-07,0.02956741040779942,2.214902290764298e-09,3.2330971211358417e-07,0.002380353471119659,0.0023223852359999936
iron,10000,fixed_comparison,adaptive-10,fixed,0.0042,3.992553729395122e-08,0.008146095982790568,1.5530953111075885e-07,0.03248604778163211,2.182571280065777e-09,3.233105198008346e-07,0.001818431200277068,0.0017604629556999957
iron,10000,fixed_comparison,adaptive-10,fixed,0.0043,4.1786814001387065e-08,0.00822895697324399,1.5321886595587308e-07,0.02846251894952123,2.150240342550901e-09,3.23309339855804e-07,0.0015145454008867743,0.0015725136190000016
iron,10000,fixed_comparison,adaptive-10,fixed,0.0044,4.4113173334217084e-08,0.007977789683233349,2.0030039322819177e-07,0.027467170125994755,2.1179093863877475e-09,3.233097868315937e-07,0.0030358613286927127,0.0030938295080000025
iron,10000,fixed_comparison,adaptive-10,fixed,0.0045,4.064596934483118e-08,0.009155733207454352,1.5212346863029312e-07,0.04228225033557664,2.0855784087573926e-09,3.233095599020075e-07,0.001532072289041779,0.001590040441999993
iron,10000,fixed_comparison,adaptive-10,fixed,0.0046,4.556328054199373e-08,0.008271368654336994,1.991003813175558e-07,0.035151828710513255,2.0532474491247947e-09,3.2331012955744143e-07,0.004083640945345579,0.004141609102200003
iron,10000,fixed_comparison,adaptive-10,fixed,0.0047,4.551586257107921e-08,0.00876846519714338,1.1977058423023366e-07,0.03611828386445559,2.0209164979489732e-09,3.233093833765466e-07,0.0034344084458072105,0.0034923764604999907
iron,10000,fixed_comparison,adaptive-10,fixed,0.0048,4.4953252389564905e-08,0.008857834308035053,1.298710785267189e-07,0.036193928245780715,1.9885854954903923e-09,3.233105104749612e-07,0.0015895289646918678,0.0016474968860000078
iron,10000,fixed_comparison,adaptive-10,fixed,0.0049,4.55221589450786e-08,0.009052357595393008,1.5494398653004282e-07,0.027942636303464132,1.9562544364364576e-09,3.2331087440606865e-07,0.0016110920901071246,0.0016690601035999966
iron,10000,fixed_comparison,adaptive-10,fixed,0.005,4.370990644747499e-08,0.009919128868207271,2.2609742633683538e-07,0.03819970731854938,1.92392332707554e-09,3.233117923384654e-07,0.0002972951225172632,0.0002393271778999978
oak,10000,fixed_comparison,adaptive-1000,fixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oak,10000,fixed_comparison,adaptive-1000,fixed,0.0001,9.672677970807343e-16,0.0,1.3732700395566711e-15,0.0,5.122684419745268e-16,0.0,0.0,3.5098178699150597e-19
oak,10000,fixed_comparison,adaptive-1000,fixed,0.0002,1.557415866441313e-15,8.713579417825513e-11,2.593921520345449e-15,1.0284741617886945e-09,9.96740108432296e-16,0.0,1.7391142697344624e-19,4.49462532398e-19
oak,10000,fixed_comparison,adaptive-1000,fixed,0.0003,1.3677023457868898e-15,1.3898389927820155e-10,3.621384730087435e-15,1.8282243419830872e-09,1.0007312085712244e-15,0.0,4.424497099596593e-19,3.6878538769502e-19
oak,10000,fixed_comparison,adaptive-1000,fixed,0.0004,1.390350844791407e-15,1.186762313485722e-10,5.219395220747612e-15,1.3055248588151504e-09,1.010373324408418e-15,0.0,3.225985596212811e-19,5.9642706867005e-19
oak,10000,fixed_comparison,adaptive-1000,fixed,0.0005,1.4925779061524787e-15,1.2070671680454524e-10,4.390285229094995e-15,6.19096777772739e-10,1.0068672667718846e-15,0.0,3.3077947496916027e-19,8.5659767559133e-19
oak,10000,fixed_comparison,adaptive-1000,fixed,0.0006,1.443892828969011e-15,1.4513446800375598e-10,4.495996320873173e-15,1.9545553328370794e-09,1.0052943953359583e-15,2.7755575615628914e-17,4.849153987476661e-19,7.3932603616268005e-19
oak,10000,fixed_comparison,adaptive-1000,fixed,0.0007,1.4100255209202254e-15,1.620803632352798e-10,5.140254672001901e-15,1.9980531595049305e-09,1.0059510024857383e-15,0.0,6.003222730859469e-19,6.5717381015857e-19
oak,10000,fixed_comparison,adaptive-1000,fixed,0.0008,1.4717312290736112e-15,1.832576402095978e-10,6.84930814768203e-15,2.9383569176253763e-09,1.0040414603105165e-15,3.521787733787174e-16,7.667544906169773e-19,8.305089053051699e-19
oak,10000,fixed_comparison,adaptive-1000,fixed,0.0009,1.5504429645735979e-15,1.613115913354846e-10,5.82515836617058e-15,1.1694499323394939e-09,1.0023647994759756e-15,4.1540741810552243e-16,5.869191858296442e-19,1.11498765435564e-18
oak,10000,fixed_comparison,adaptive-1000,fixed,0.001,1.5552794740583578e-15,1.8500780825080343e-10,4.7425718635865574e-15,1.7583821256575099e-09,1.0051195052894454e-15,5.080386868766167e-13,7.724756832030557e-19,9.888705817270099e-19
oak,10000,fixed_comparison,adaptive-1000,fixed,0.0011,8.989618708111574e-10,0.00015099514080756877,3.6751868492949384e-09,0.0020581452879875313,2.2952896331620718e-11,9.876301839684132e-07,1.639858434959729e-06,3.3377389999422746e-05
oak,10000,fixed_comparison,adaptive-1000,fixed,0.0012,3.9860807766741124e-09,0.000565976147416997,1.887484183894029e-08,0.006388459842807999,2.28367475768171e-12,1.295846241297638e-06,0.00016113993201893884,0.00021007997999955563
oak,10000,fixed_comparison,adaptive-1000,fixed,0.0013,6.356513052814221e-09,0.0008857832893399717,3.744602475319606e-08,0.007156447900210934,1.6534488297039084e-10,4.871040195808529e-06,0.00015602282073892693,0.0012772831600003087
oak,10000,fixed_comparison,adaptive-1000,fixed,0.0014,7.459891163350544e-09,0.0014576503516902698,3.381731031315565e-08,0.01860930893960975,4.300194987431603e-10,3.159316859457917e-06,8.090103011729188e-05,0.0009950090360000274
oak,10000,fixed_comparison,adaptive-1000,fixed,0.0015,8.44398836599708e-09,0.0015391223360935661,5.301151966842797e-08,0.01260412213050921,9.015975964947031e-10,7.418697157368648e-06,2.7627281114106506e-05,0.00024770944400001604
oak,10000,fixed_comparison,adaptive-1000,fixed,0.0016,1.034632833961279e-08,0.0016584807736284835,5.8162595878430476e-08,0.02262379456409711,1.6434673162302238e-09,7.4186971524836665e-06,0.00017840413139197375,0.00039848629399999447
oak,10000,fixed_comparison,adaptive-1000,fixed,0.0017,1.1670367688968394e-08,0.0020958671322861455,6.467627655968517e-08,0.017069231715654533,2.385337031303817e-09,7.418697159367049e-06,0.00019818489633699476,0.0004182670579999659
oak,10000,fixed_comparison,adaptive-1000,fixed,0.0018,1.426455852591883e-08,0.0023839159055855787,6.470690900583142e-08,0.033969966543453696,3.127206742257482e-09,7.418697151595488e-06,0.00021125478089356609,0.00043133694600000494
oak,10000,fixed_comparison,adaptive-1000,fixed,0.0019,1.6330667953279495e-08,0.0028113841767399166,9.342020731764609e-08,0.022175615623928148,3.8690764554879895e-09,7.4186971161793736e-06,4.8033832720478786e-05,0.0002681159969999958
oak,10000,fixed_comparison,adaptive-1000,fixed,0.002,1.9520849668070544e-08,0.0033984068839997728,8.132111367631369e-08,0.048641125069306415,4.6109461700195485e-09,7.418697173577904e-06,0.000127785869168201,9.229629400003825e-05
oak,10000,fixed_comparison,adaptive-1000,fixed,0.0021,2.345588559632331e-08,0.0037186891742106995,1.421611340709226e-07,0.03210565082120443,5.352815885526895e-09,7.418697225314297e-06,0.0003787237511320152,0.00015864158799999695
oak,10000,fixed_comparison,adaptive-1000,fixed,0.0022,2.65103094462487e-08,0.004506269317007941,1.7465093310837788e-07,0.06115970955232059,6.094685604774744e-09,7.418697159589094e-06,0.0008559979128421324,0.0006359157499999935
oak,10000,fixed_comparison,adaptive-1000,fixed,0.0023,2.8336249070017477e-08,0.004818178661304354,1.5714016761910868e-07,0.05299529186302524,6.836555321528929e-09,7.418697179240041e-06,0.0017182561770900384,0.0014981740130000087
oak,10000,fixed_comparison,adaptive-1000,fixed,0.0024,3.1438466674871545e-08,0.006127296252244951,1.6274022293953755e-07,0.08551952718598274,7.578425032753684e-09,7.4186971488199305e-06,0.0001721248994728808,4.795726400000366e-05
oak,10000,fixed_comparison,adaptive-1000,fixed,0.0025,3.708031676511579e-08,0.006036177138576374,2.6511430393931593e-07,0.05222975625995096,8.320294747935779e-09,7.418697156369447e-06,0.0003660185448707831,0.0005861007090000037
oak,10000,fixed_comparison,adaptive-1000,fixed,0.0026,3.906744805400432e-08,0.006801282133152376,1.6498096425121567e-07,0.09636495515258654,9.062164467373368e-09,7.418697237748795e-06,0.00047038824631878695,0.00025030608300000146
oak,10000,fixed_comparison,adaptive-1000,fixed,0.0027,4.0845187292595345e-08,0.007214709402492502,2.5754131450362167e-07,0.07950579829522982,9.804034187657991e-09,7.4186972049972155e-06,0.00046114992754020534,0.0006812320909999892
oak,10000,fixed_comparison,adaptive-1000,fixed,0.0028,4.2940691897594565e-08,0.007661297555278889,1.9183280594581298e-07,0.13017563211053337,1.0545903910829303e-08,7.418697202887792e-06,0.0013244738391314514,0.001104391676999994
oak,10000,fixed_comparison,adaptive-1000,fixed,0.0029,4.625657018912612e-08,0.007586058667212887,3.4940473695032885e-07,0.08310236272335077,1.1287773629236901e-08,7.418697208882996e-06,0.0018488382847126061,0.0016287561220000024
oak,10000,fixed_comparison,adaptive-1000,fixed,0.003,4.704115664573603e-08,0.008335873381994681,2.723830968024978e-07,0.09054755037076201,1.2029643345855568e-08,7.4186972303103005e-06,0.0005690407790902852,0.00034895861800005035
oak,10000,fixed_comparison,adaptive-1000,fixed,0.0031,4.881338084262349e-08,0.008710186716478477,2.606924833985535e-07,0.12836239874800667,1.2771513070307595e-08,7.418697231531546e-06,0.0009833208942840177,0.0012034030559999742
oak,10000,fixed_comparison,adaptive-1000,fixed,0.0032,4.7674145606189224e-08,0.009369653297850325,2.4340185770586303e-07,0.11542378569991918,1.3513382794488571e-08,7.418697238859018e-06,0.0012969336000987208,0.001517015762000029
oak,10000,fixed_comparison,adaptive-1000,fixed,0.0033,5.3448783825068514e-08,0.009454202955054402,2.3337302811478504e-07,0.12423857644364045,1.4255252521271631e-08,7.4186972148782004e-06,0.0008106403011360896,0.0005905581409999805
oak,10000,fixed_comparison,adaptive-1000,fixed,0.0034,5.761049844501249e-08,0.008905390681912692,3.263263424691574e-07,0.06259463378971838,1.499712224534419e-08,7.418697189121026e-06,0.0005579481671420805,0.000778030328999979
